city_key,customer_city,customer_state,macro_region,lon,lat,n_orders,mean_actual_delivery_days
joaquim nabuco|PE,joaquim nabuco,PE,Northeast,-35.526723032791296,-8.624887364304147,4,29.950590277777778
joaquim pires|PI,joaquim pires,PI,Northeast,-42.19278846124722,-3.506735865765622,1,26.878761574074073
joaquim tavora|PR,joaquim tavora,PR,South,-49.921449870962846,-23.499933090836965,3,13.123410493827162
joinville|SC,joinville,SC,South,-48.84333054293403,-26.287225554532892,253,15.301092034475186
jordania|MG,jordania,MG,Southeast,-40.18181818980215,-15.897366176201949,5,10.00025462962963
jose boiteux|SC,jose boiteux,SC,South,-49.629128489241445,-26.958430883170905,1,17.84746527777778
jose bonifacio|SP,jose bonifacio,SP,Southeast,-49.685857901733485,-21.055563339687144,12,9.622804783950617
jose da penha|RN,jose da penha,RN,Northeast,-38.28541617894542,-6.317678812882784,1,18.421886574074072
jose de freitas|PI,jose de freitas,PI,Northeast,-42.57751214972696,-4.756884949474152,3,13.408414351851851
joselandia|MA,joselandia,MA,Northeast,-44.69886712060317,-4.981514184837257,1,45.05815972222222
joviania|GO,joviania,GO,Central-West,-49.62083897217746,-17.806073102087684,5,17.563826388888888
juara|MT,juara,MT,Central-West,-57.51283305841073,-11.255146850344577,4,19.86294849537037
juatuba|MG,juatuba,MG,Southeast,-44.34250895995549,-19.957310559178076,4,14.083234953703704
juazeiro do norte|CE,juazeiro do norte,CE,Northeast,-39.31694800908709,-7.22464837945308,31,20.25320788530466
juazeiro|BA,juazeiro,BA,Northeast,-40.50382464696305,-9.422417089843092,40,23.92129542824074
jucas|CE,jucas,CE,Northeast,-39.52598756929984,-6.521426222762358,1,34.023148148148145
jucurucu|BA,jucurucu,BA,Northeast,-40.16093487967252,-16.843126431128702,2,14.038819444444444
jucurutu|RN,jucurutu,RN,Northeast,-37.022377113697324,-6.0391462768728,4,19.024172453703706
juina|MT,juina,MT,Central-West,-58.762016312315296,-11.418498479917067,17,16.625848992374728
juiz de fora|MG,juiz de fora,MG,Southeast,-43.35358361441803,-21.76280635059824,421,12.481235896674585
julio de castilhos|RS,julio de castilhos,RS,South,-53.68158220247091,-29.231312405602875,10,14.355631944444445
julio mesquita|SP,julio mesquita,SP,Southeast,-49.791408080514515,-22.011604969162068,2,13.736840277777777
jumirim|SP,jumirim,SP,Southeast,-47.79185695707955,-23.077888798867733,3,9.237426697530864
junco do serido|PB,junco do serido,PB,Northeast,-36.71354526836351,-6.994129999999927,2,16.235659722222223
jundiai do sul|PR,jundiai do sul,PR,South,-50.24652921278158,-23.438648492316897,3,16.34920138888889
jundiai|SP,jundiai,SP,Southeast,-46.896837001804485,-23.183003818209336,541,8.990200246457178
junqueiropolis|SP,junqueiropolis,SP,Southeast,-51.435475634257486,-21.512084669365102,15,10.284253858024691
junqueiro|AL,junqueiro,AL,Northeast,-36.46836013110915,-9.888675029135362,2,15.523206018518518
jupi|PE,jupi,PE,Northeast,-36.416049545178666,-8.712751565735138,2,11.202662037037037
juquia|SP,juquia,SP,Southeast,-47.63511222435076,-24.316571888585685,8,8.489223090277777
juquitiba|SP,juquitiba,SP,Southeast,-47.069107133845506,-23.932149549927907,21,7.196695877425044
juranda|PR,juranda,PR,South,-52.84238912019251,-24.41962455063525,2,25.53811921296296
jurema|PE,jurema,PE,Northeast,-36.62521091833055,-9.828342384889478,1,17.606608796296296
juripiranga|PB,juripiranga,PB,Northeast,-35.23917294598159,-7.373512760571632,1,18.689918981481483
juruaia|MG,juruaia,MG,Southeast,-46.577887954313724,-21.253392000000005,6,14.234185956790125
juruena|MT,juruena,MT,Central-West,-58.494285138507976,-10.328780330028657,3,14.069668209876543
juruti|PA,juruti,PA,North,-56.09095459568192,-2.1553397213432355,1,27.721145833333335
juru|PB,juru,PB,Northeast,-37.818229584798154,-7.538167050623209,1,12.941655092592592
juscimeira|MT,juscimeira,MT,Central-West,-54.889219441169026,-16.05367271542334,2,24.73733796296296
jussara|GO,jussara,GO,Central-West,-50.86742383886169,-15.869375107362702,3,12.928595679012346
jussara|PR,jussara,PR,South,-52.46925317823966,-23.622154732271355,1,9.103472222222223
jussari|BA,jussari,BA,Northeast,-39.49516223724786,-15.189133744391862,2,14.406550925925925
jussiape|BA,jussiape,BA,Northeast,-41.59299581183551,-13.515608312929098,1,7.074641203703703
juti|MS,juti,MS,Central-West,-54.60426174545849,-22.857753306419763,4,11.303451967592594
juvenilia|MG,juvenilia,MG,Southeast,-44.16069661866804,-14.268165029595052,2,7.660659722222222
kalore|PR,kalore,PR,South,-51.66768034220569,-23.823281510866902,2,14.594149305555554
ladainha|MG,ladainha,MG,Southeast,-41.73940021619475,-17.62783824101259,2,8.704681712962962
ladario|MS,ladario,MS,Central-West,-57.6033208823713,-19.008224794710134,4,16.26949652777778
lagarto|SE,lagarto,SE,Northeast,-37.67092165463835,-10.914487637567749,10,20.315631944444444
lages|CE,lages,CE,Northeast,-38.69394848431212,-3.9532422291143487,1,16.90287037037037
lages|SC,lages,SC,South,-50.32417414126611,-27.81761539020385,82,14.645492462737128
lago da pedra|MA,lago da pedra,MA,Northeast,-45.130023257952075,-4.56866309967997,5,26.848416666666665
lago verde|MA,lago verde,MA,Northeast,-44.936375296461286,-4.040041710027904,1,22.245358796296298
lagoa d'anta|RN,lagoa d'anta,RN,Northeast,-35.598248458381086,-6.388547788464541,1,20.25265046296296
lagoa da canoa|AL,lagoa da canoa,AL,Northeast,-36.74350553020881,-9.826357936406035,1,46.02311342592593
lagoa da confusao|TO,lagoa da confusao,TO,North,-49.621259901243704,-10.788026997531993,5,23.10525462962963
lagoa da prata|MG,lagoa da prata,MG,Southeast,-45.53953430395729,-20.024210235883093,10,12.026550925925926
lagoa de sao francisco|PI,lagoa de sao francisco,PI,Northeast,-41.59335864969289,-4.392026961078054,1,13.799016203703705
lagoa de velhos|RN,lagoa de velhos,RN,Northeast,-35.869540046256034,-6.000320081801697,1,18.963032407407407
lagoa do carro|PE,lagoa do carro,PE,Northeast,-35.31213899999999,-7.842486085061491,2,13.131475694444445
lagoa do mato|CE,lagoa do mato,CE,Northeast,-39.06652089566502,-4.2386007227785445,1,31.315208333333334
lagoa do ouro|PE,lagoa do ouro,PE,Northeast,-36.45907272765322,-9.12510319238321,2,14.291608796296295
lagoa do piaui|PI,lagoa do piaui,PI,Northeast,-42.64681246377987,-5.409658556365997,1,22.74361111111111
lagoa dos gatos|PE,lagoa dos gatos,PE,Northeast,-35.905803277039865,-8.658156327166404,3,11.146720679012345
lagoa dos patos|MG,lagoa dos patos,MG,Southeast,-44.57935443055107,-16.982516541919793,1,8.744918981481481
lagoa dos tres cantos|RS,lagoa dos tres cantos,RS,South,-52.85779268604005,-28.568446461106554,1,15.75300925925926
lagoa dourada|MG,lagoa dourada,MG,Southeast,-44.07414299999999,-20.91775744324502,5,15.284865740740742
lagoa formosa|MG,lagoa formosa,MG,Southeast,-46.40467319819316,-18.775628590786063,7,10.368439153439153
lagoa grande|MG,lagoa grande,MG,Southeast,-46.51770895095981,-17.838883574437528,4,7.922942708333333
lagoa grande|PE,lagoa grande,PE,Northeast,-40.27184894455727,-8.995694202421916,4,19.10900173611111
lagoa nova|RN,lagoa nova,RN,Northeast,-36.47050131678721,-6.094249386922085,2,22.28925925925926
lagoa real|BA,lagoa real,BA,Northeast,-42.14113959390009,-14.036419099133573,1,12.928425925925925
lagoa salgada|RN,lagoa salgada,RN,Northeast,-35.475278930623794,-6.122106000000002,1,35.625844907407405
lagoa santa|MG,lagoa santa,MG,Southeast,-43.9017184626404,-19.63863100472473,58,10.925240062260537
lagoa vermelha|RS,lagoa vermelha,RS,South,-51.52461936483638,-28.210966847625375,14,13.201779927248676
lagoao|RS,lagoao,RS,South,-52.77415761940253,-29.226602376254583,1,8.120868055555556
lagoa|PB,lagoa,PB,Northeast,-37.914991718688505,-6.590651668559654,1,44.93758101851852
lagoinha do piaui|PI,lagoinha do piaui,PI,Northeast,-42.6280274290776,-5.83736152435818,1,22.81445601851852
lagoinha|SP,lagoinha,SP,Southeast,-45.19115544997071,-23.09059474050045,3,12.741751543209876
laguna|SC,laguna,SC,South,-48.78243520831508,-28.47872374430677,14,17.789680886243385
laje do muriae|RJ,laje do muriae,RJ,Southeast,-42.11854222656466,-21.209422710299826,1,14.882743055555556
lajeado grande|SC,lajeado grande,SC,South,-52.56659110262859,-26.857914551758288,1,22.439525462962962
lajeado|RS,lajeado,RS,South,-51.96731353723487,-29.459435610902617,49,15.898691893424036
lajeado|TO,lajeado,TO,North,-48.35481792633079,-9.754577767604635,1,15.646458333333333
lajedo|PE,lajedo,PE,Northeast,-36.32359638002987,-8.661555968819814,6,14.52535686728395
lajinha|MG,lajinha,MG,Southeast,-41.62052168870762,-20.151504478916767,3,9.882145061728394
lamarao|BA,lamarao,BA,Northeast,-38.88365094145973,-11.795649902432892,1,9.717175925925925
lambari|MG,lambari,MG,Southeast,-45.349323055945256,-21.974296272308592,8,11.892783564814815
lamim|MG,lamim,MG,Southeast,-43.47312730010208,-20.788742170839136,1,15.341516203703703
lapa|PR,lapa,PR,South,-49.72022327777802,-25.76621577893401,14,12.730395998677249
laranja da terra|ES,laranja da terra,ES,Southeast,-41.05661635852334,-19.89829303352684,1,18.855891203703703
laranjal do jari|AP,laranjal do jari,AP,North,-52.52064008447096,-0.8400280364528813,2,26.18043402777778
laranjal paulista|SP,laranjal paulista,SP,Southeast,-47.83614945236365,-23.052705625933136,17,12.12355936819172
laranjal|MG,laranjal,MG,Southeast,-42.47769998765439,-21.36477477293513,1,8.027384259259259
laranjal|PR,laranjal,PR,South,-52.47338531278709,-24.89006801342847,1,21.156238425925928
laranjeiras do sul|PR,laranjeiras do sul,PR,South,-52.4116721980017,-25.406665878440407,19,11.778712231968811
laurentino|SC,laurentino,SC,South,-49.730939088275846,-27.222002197732333,5,18.190627314814815
lauro de freitas|BA,lauro de freitas,BA,Northeast,-38.31168489141462,-12.88473197640749,71,17.618950834637456
lauro muller|SC,lauro muller,SC,South,-49.396865005459915,-28.3904828196052,8,17.826809895833332
lavinia|SP,lavinia,SP,Southeast,-51.04260008836805,-21.16727485481273,4,8.378365162037037
lavras da mangabeira|CE,lavras da mangabeira,CE,Northeast,-38.966945186115346,-6.753351594328776,2,12.475439814814814
lavras do sul|RS,lavras do sul,RS,South,-53.90072530178445,-30.81055996682582,3,10.971423611111112
lavras|MG,lavras,MG,Southeast,-44.99836509644241,-21.24481728187358,79,16.016749882794187
lavrinhas|SP,lavrinhas,SP,Southeast,-44.92369619430949,-22.562988575962095,1,12.244293981481482
leandro ferreira|MG,leandro ferreira,MG,Southeast,-45.025079119876025,-19.716294912892515,2,12.288628472222221
leme|SP,leme,SP,Southeast,-47.381182005942904,-22.18674446677089,49,10.92019392479214
lencois paulista|SP,lencois paulista,SP,Southeast,-48.79959560964876,-22.599104624433256,43,9.024608365633075
lencois|BA,lencois,BA,Northeast,-41.38956161978423,-12.562304992926002,1,12.047372685185184
leoberto leal|SC,leoberto leal,SC,South,-49.28753948115703,-27.508016935879684,1,33.80577546296296
leopoldina|MG,leopoldina,MG,Southeast,-42.64068767726689,-21.53139691635985,17,11.652785947712418
leopoldo de bulhoes|GO,leopoldo de bulhoes,GO,Central-West,-48.74287418649165,-16.62177781648658,1,18.22653935185185
leopolis|PR,leopolis,PR,South,-50.750213783912216,-23.079655253340206,1,14.936111111111112
liberato salzano|RS,liberato salzano,RS,South,-53.07477781616786,-27.60017038076796,1,11.642233796296296
liberdade|MG,liberdade,MG,Southeast,-44.320234850153355,-22.026875620838414,3,8.944895833333334
lima duarte|MG,lima duarte,MG,Southeast,-43.79507354242558,-21.844365300067388,6,13.859697145061729
limeira do oeste|MG,limeira do oeste,MG,Southeast,-50.578676050779464,-19.550493415347287,2,27.97457175925926
limeira|SP,limeira,SP,Southeast,-47.40879928660274,-22.56837653077375,183,8.44539029295689
limoeiro do norte|CE,limoeiro do norte,CE,Northeast,-38.096363432305225,-5.148467999999998,11,19.1356734006734
limoeiro|PE,limoeiro,PE,Northeast,-35.44741665339606,-7.879504362922869,7,22.045271164021162
lindoeste|PR,lindoeste,PR,South,-53.57525385622262,-25.260406330556417,2,14.588414351851851
lindoia do sul|SC,lindoia do sul,SC,South,-52.08577013050033,-27.05190374892221,1,9.8483680555555555
lindoia|SP,lindoia,SP,Southeast,-46.64756741512481,-22.522864316107068,9,9.876891718106997
lindolfo collor|RS,lindolfo collor,RS,South,-51.20574112077987,-29.59935976512044,1,9.105729166666666
linhares|ES,linhares,ES,Southeast,-40.0579167622179,-19.39249526706558,63,13.630255364491475
lins|SP,lins,SP,Southeast,-49.75706520613485,-21.6736142894858,54,12.357026748971194
livramento de nossa senhora|BA,livramento de nossa senhora,BA,Northeast,-41.8425807959674,-13.647714613058108,5,14.701261574074074
loanda|PR,loanda,PR,South,-53.13643816611373,-22.93040826023513,13,11.184126602564103
lobato|PR,lobato,PR,South,-51.95186529600022,-23.011183378298185,3,19.784564043209876
londrina|PR,londrina,PR,South,-51.1673625,-23.312708528449416,297,11.276247389013593
lontras|SC,lontras,SC,South,-49.54017665954211,-27.17077254348396,3,15.06176311728395
lorena|SP,lorena,SP,Southeast,-45.11541069830917,-22.741045192206663,80,11.041162181712963
loreto|MA,loreto,MA,Northeast,-45.13750679905472,-7.086485108360601,1,18.04513888888889
lourdes|SP,lourdes,SP,Southeast,-50.225531203594926,-20.965762091620658,2,15.216741898148147
louveira|SP,louveira,SP,Southeast,-46.954171930582575,-23.086036875382305,43,11.876225506029286
lucas do rio verde|MT,lucas do rio verde,MT,Central-West,-55.91917142615319,-13.069834727942652,23,19.840324074074076
lucelia|SP,lucelia,SP,Southeast,-51.019558263941654,-21.72326963958982,12,11.865634645061728
lucena|PB,lucena,PB,Northeast,-34.868912391045335,-6.9306786089546515,1,36.04675925925926
lucianopolis|SP,lucianopolis,SP,Southeast,-49.52220191387249,-22.43093421200132,1,11.850833333333334
luis antonio|SP,luis antonio,SP,Southeast,-47.70050114604854,-21.55431114847907,7,9.081342592592593
luis correia|PI,luis correia,PI,Northeast,-41.66019410041544,-2.882177206369019,1,20.124791666666667
luis eduardo magalhaes|BA,luis eduardo magalhaes,BA,Northeast,-45.79618023024447,-12.08925543763249,36,21.843697916666667
luisburgo|MG,luisburgo,MG,Southeast,-42.103564214398126,-20.439748924648413,1,14.328472222222222
luiz alves|SC,luiz alves,SC,South,-48.910733996757976,-26.712764458431977,2,11.242864583333334
luiziana|PR,luiziana,PR,South,-52.27593230268512,-24.285677240949788,2,10.755289351851852
luiziania|SP,luiziania,SP,Southeast,-50.3284179350587,-21.67535270745588,3,6.4585995370370375
luizlandia do oeste|MG,luizlandia do oeste,MG,Southeast,-49.26334299589584,-16.68752740840022,2,17.728871527777777
luminarias|MG,luminarias,MG,Southeast,-44.90303238758407,-21.511037943831976,3,15.036060956790124
lunardelli|PR,lunardelli,PR,South,-51.743007314268155,-24.07852007530372,2,17.004322916666666
lupercio|SP,lupercio,SP,Southeast,-49.817860633575876,-22.414948932952957,3,9.136631944444444
lupionopolis|PR,lupionopolis,PR,South,-51.65811348139744,-22.755214197178173,2,14.747494212962962
lutecia|SP,lutecia,SP,Southeast,-50.39276298840477,-22.33913826238127,1,9.072407407407407
luziania|GO,luziania,GO,Central-West,-47.95471518732214,-16.249924225077788,30,13.408617669753086
luzilandia|PI,luzilandia,PI,Northeast,-42.36996855947915,-3.460927992738546,3,21.240659722222222
luz|MG,luz,MG,Southeast,-45.68132247197748,-19.794082895546886,2,13.7421875
macae|RJ,macae,RJ,Southeast,-41.784916340966845,-22.38290092043735,222,17.46120479854855
macaiba|RN,macaiba,RN,Northeast,-35.3498149380262,-5.856355235489476,5,21.044988425925926
macambara|RS,macambara,RS,South,-56.06641226263275,-29.148267812365418,2,17.54222222222222
macambira|SE,macambira,SE,Northeast,-37.54262934137765,-10.666070019560696,1,35.836354166666666
macaparana|PE,macaparana,PE,Northeast,-35.45035391136143,-7.554112157018084,2,9.692945601851852
macapa|AP,macapa,AP,North,-51.062590688261295,0.03489295737761646,52,24.69565705128205
macatuba|SP,macatuba,SP,Southeast,-48.71754721686363,-22.51322529681131,12,10.716866319444444
macaubas|BA,macaubas,BA,Northeast,-42.6940706350244,-13.018238266412734,8,27.849267939814816
macau|RN,macau,RN,Northeast,-36.63321115967305,-5.112587778573852,5,21.467425925925923
macedonia|SP,macedonia,SP,Southeast,-50.195603250000005,-20.146467305729395,4,9.825517939814814
maceio|AL,maceio,AL,Northeast,-35.725373025809354,-9.632971026920206,235,25.732329787234043
machacalis|MG,machacalis,MG,Southeast,-40.718192719027265,-17.076467676654154,2,11.80728587962963
machadinho d'oeste|RO,machadinho d'oeste,RO,North,-62.00240618076608,-9.425537217792286,3,24.64528549382716
machadinho|RS,machadinho,RS,South,-51.66817612776451,-27.567702497641726,1,65.79159722222222
machados|PE,machados,PE,Northeast,-35.51523698759426,-7.686090000000002,1,14.154791666666666
machado|MG,machado,MG,Southeast,-45.92160843709808,-21.680280267709847,21,12.519871031746032
macieira|SC,macieira,SC,South,-51.37545811192968,-26.855912252440515,1,22.141331018518517
macuco de minas|MG,macuco de minas,MG,Southeast,-44.76210187580432,-21.28254569184987,1,16.10886574074074
macuco|RJ,macuco,RJ,Southeast,-42.25191374512157,-21.98342615449177,1,13.053900462962963
madalena|CE,madalena,CE,Northeast,-39.573173332638575,-4.850886666110852,1,22.76037037037037
madre de deus de minas|MG,madre de deus de minas,MG,Southeast,-44.33219212607048,-21.48224736960269,3,16.086053240740743
madre de deus|BA,madre de deus,BA,Northeast,-38.615320272863045,-12.741730341397567,7,18.180717592592593
mae d'agua|PB,mae d'agua,PB,Northeast,-37.426544581682464,-7.25785955146032,1,13.032754629629629
mae do rio|PA,mae do rio,PA,North,-47.55477419367378,-2.045555563184317,2,25.421730324074076
mafra|SC,mafra,SC,South,-49.81014356799168,-26.12368768391795,25,12.870000462962963
magalhaes de almeida|MA,magalhaes de almeida,MA,Northeast,-42.20607866023042,-3.3953753112907563,1,25.08244212962963
magda|SP,magda,SP,Southeast,-50.22329714108505,-20.64556327245253,2,6.813912037037037
mage|RJ,mage,RJ,Southeast,-43.15922788529016,-22.64887761193259,102,13.227641271786492
maiquinique|BA,maiquinique,BA,Northeast,-40.26348070952356,-15.619993483759323,1,16.139270833333335
mairinque|SP,mairinque,SP,Southeast,-47.19010685592537,-23.542371685756248,24,10.802694830246914
mairipora|SP,mairipora,SP,Southeast,-46.58973137816835,-23.322352248071105,75,8.20977175925926
mairi|BA,mairi,BA,Northeast,-40.14986729571574,-11.710539980204132,2,14.524392361111111
major vieira|SC,major vieira,SC,South,-50.327054276602226,-26.365684064704325,3,12.291473765432098
malacacheta|MG,malacacheta,MG,Southeast,-42.07921679795352,-17.84602073837803,6,14.869496527777779
malhador|SE,malhador,SE,Northeast,-37.306933443589166,-10.658443860791625,1,21.682083333333335
mallet|PR,mallet,PR,South,-50.82749075826996,-25.884216144675257,6,11.877702546296296
mamanguape|PB,mamanguape,PB,Northeast,-35.1258813045852,-6.836752023202399,6,25.45233989197531
mambai|GO,mambai,GO,Central-West,-46.111957309519305,-14.494387045136037,2,11.552146990740741
mambore|PR,mambore,PR,South,-52.52943843154543,-24.314531402289155,8,15.099094328703703
mamonas|MG,mamonas,MG,Southeast,-42.95271036298868,-15.048060958072707,1,15.139872685185185
manaira|PB,manaira,PB,Northeast,-38.15581683769214,-7.707566133392543,1,15.991817129629629
manaus|AM,manaus,AM,North,-60.01020551636287,-3.0877671471577344,137,26.46490014193025
mandaguacu|PR,mandaguacu,PR,South,-52.097729995258916,-23.346041610911996,4,11.488541666666666
mandaguari|PR,mandaguari,PR,South,-51.67660312131849,-23.522169194460325,18,14.125790895061728
mandirituba|PR,mandirituba,PR,South,-49.32567120533014,-25.774917402461387,1,30.15804398148148
manduri|SP,manduri,SP,Southeast,-49.31771619174537,-23.006100140694915,3,8.231288580246915
manfrinopolis|PR,manfrinopolis,PR,South,-53.30937474560909,-26.14346340346807,1,12.398067129629629
mangaratiba|RJ,mangaratiba,RJ,Southeast,-44.03538,-22.94104597120424,12,19.493224344135804
manga|MG,manga,MG,Southeast,-43.935710644450026,-14.755301958433925,3,10.264733796296296
mangueirinha|PR,mangueirinha,PR,South,-52.17484476835637,-25.941166826552763,8,18.46025173611111
manhuacu|MG,manhuacu,MG,Southeast,-42.03398861864436,-20.25624491956578,64,11.48341579861111
manhumirim|MG,manhumirim,MG,Southeast,-41.95832428001232,-20.356331322476656,16,12.609019820601851
manoel ribas|PR,manoel ribas,PR,South,-51.66898385040216,-24.515866052353243,4,20.223148148148148
manoel urbano|AC,manoel urbano,AC,North,-69.26237687665842,-8.83893545814722,1,12.469050925925925
manoel viana|RS,manoel viana,RS,South,-55.48404747119544,-29.58884672634437,3,16.979502314814816
mansidao|BA,mansidao,BA,Northeast,-44.03490962562292,-10.718925363098435,1,12.027731481481482
mantena|MG,mantena,MG,Southeast,-40.98233943400835,-18.778876939686782,10,13.32792361111111
mantenopolis|ES,mantenopolis,ES,Southeast,-41.12142234061895,-18.86220828038126,4,8.366276041666666
maquine|RS,maquine,RS,South,-50.20609383311558,-29.674313976067793,1,15.294988425925926
mar de espanha|MG,mar de espanha,MG,Southeast,-43.00812266988549,-21.864353127850947,9,10.992847222222222
mar vermelho|AL,mar vermelho,AL,Northeast,-36.387711825813625,-9.451208581887236,2,12.99829861111111
mara rosa|GO,mara rosa,GO,Central-West,-49.17903468897963,-14.017692127211063,2,18.228333333333335
maraba|PA,maraba,PA,North,-49.11877926683461,-5.368370463928294,21,25.876135912698413
maracacume|MA,maracacume,MA,Northeast,-45.95717809214692,-2.0463877432014783,4,20.49855324074074
maracai|SP,maracai,SP,Southeast,-50.66835212800474,-22.612725827643096,7,8.700028108465608
maracaju|MS,maracaju,MS,Central-West,-55.16264905910546,-21.624848211615983,13,15.497024572649572
maracanau|CE,maracanau,CE,Northeast,-38.614460059999956,-3.8693024798564384,29,21.418846184546616
maracana|SC,maracana,SC,South,-49.45228712295371,-28.86100263994921,2,13.604600694444445
maracas|BA,maracas,BA,Northeast,-40.43356024720803,-13.439696827874164,5,12.422074074074075
maragogipe|BA,maragogipe,BA,Northeast,-38.91676673192304,-12.778077194072882,2,17.419849537037038
maragogi|AL,maragogi,AL,Northeast,-35.22251120919649,-9.012057256338917,5,33.507164351851856
maranguape|CE,maranguape,CE,Northeast,-38.68301314380476,-3.8965961502793176,3,18.98961033950617
maranhaozinho|MA,maranhaozinho,MA,Northeast,-45.858779952057795,-2.244517173586477,1,29.020127314814815
marataizes|ES,marataizes,ES,Southeast,-40.8173252110489,-21.029499135744356,16,13.530415219907407
marau|RS,marau,RS,South,-52.200140304573225,-28.447361138467933,20,13.013096064814814
maravilhas|MG,maravilhas,MG,Southeast,-44.675739783582614,-19.513873033626606,4,7.880943287037037
maravilha|AL,maravilha,AL,Northeast,-37.351242395668066,-9.231736927151,2,24.318315972222223
maravilha|SC,maravilha,SC,South,-53.182333681184865,-26.767435213108254,9,18.031900720164607
marcelino vieira|RN,marcelino vieira,RN,Northeast,-38.16103663400958,-6.294895929599387,1,78.18239583333333
marcos parente|PI,marcos parente,PI,Northeast,-43.89051074841007,-7.122169999999926,1,11.069756944444444
marco|CE,marco,CE,Northeast,-40.14862607529205,-3.121340437205527,3,18.014031635802468
marechal candido rondon|PR,marechal candido rondon,PR,South,-54.05625021025181,-24.55728630994457,30,14.865015046296296
marechal deodoro|AL,marechal deodoro,AL,Northeast,-35.84784491977605,-9.724170699914287,1,19.774965277777778
marechal floriano|ES,marechal floriano,ES,Southeast,-40.67663071762754,-20.412246929281157,5,14.802854166666666
maria da fe|MG,maria da fe,MG,Southeast,-45.3739122891593,-22.308376792710277,3,10.694259259259258
marialva|PR,marialva,PR,South,-51.79720835040352,-23.484229918795755,16,13.429925491898148
mariana|MG,mariana,MG,Southeast,-43.41744554260201,-20.373626262192097,33,12.109271534792368
mariano moro|RS,mariano moro,RS,South,-52.14591167355646,-27.35417595349777,1,5.942199074074074
mariapolis|SP,mariapolis,SP,Southeast,-51.18208883660527,-21.796119005923835,2,9.96078125
maribondo|AL,maribondo,AL,Northeast,-36.303998814147164,-9.577198924076276,1,17.107060185185187
marica|RJ,marica,RJ,Southeast,-42.88783827716344,-22.925136313501376,130,16.868712873931624
mariental|PR,mariental,PR,South,-49.298553,-25.50943247821568,1,20.207766203703702
marilac|MG,marilac,MG,Southeast,-42.0819274930971,-18.5085533547538,1,9.351724537037038
marilandia do sul|PR,marilandia do sul,PR,South,-51.30505827107321,-23.74614244672373,1,12.05162037037037
marilandia|ES,marilandia,ES,Southeast,-40.5436216264985,-19.412168952136533,8,15.741659432870371
marilena|PR,marilena,PR,South,-53.032827804894424,-22.73773431887325,1,13.114351851851852
marilia|SP,marilia,SP,Southeast,-49.947294336805335,-22.210601786438325,192,9.900769314236111
mariluz|PR,mariluz,PR,South,-53.1487391117597,-24.00721391896477,2,12.65810763888889
maringa|PR,maringa,PR,South,-51.93507277308207,-23.4196947375498,258,12.216232908053403
marinopolis|SP,marinopolis,SP,Southeast,-50.823212222965566,-20.44184566357639,2,6.47136574074074
mario campos|MG,mario campos,MG,Southeast,-44.18405603933445,-20.056715869541005,3,10.381041666666667
mariopolis|PR,mariopolis,PR,South,-52.55450575182658,-26.35497150472119,1,11.176898148148148
maripa|PR,maripa,PR,South,-53.83050105697322,-24.418284950351193,3,16.2963387345679
maristela|SP,maristela,SP,Southeast,-47.89509625959579,-23.038737694836765,4,18.096440972222222
marituba|PA,marituba,PA,North,-48.338657652026114,-1.3667488537613912,14,25.60231150793651
mari|PB,mari,PB,Northeast,-35.316197086100644,-7.058760517666207,3,15.43750385802469
marmeleiro|PR,marmeleiro,PR,South,-53.03081268920672,-26.149502121951713,7,24.84001984126984
marques de souza|RS,marques de souza,RS,South,-52.09929475098524,-29.32625864496012,1,28.7578125
martinesia|MG,martinesia,MG,Southeast,-48.17591170124266,-18.947673738116592,1,10.068472222222223
martinho campos|MG,martinho campos,MG,Southeast,-45.23841835488146,-19.328890295049863,2,7.658194444444444
martinopolis|SP,martinopolis,SP,Southeast,-51.1718395743982,-22.149698145529893,8,9.498891782407407
martins soares|MG,martins soares,MG,Southeast,-41.87710453336336,-20.258354643791325,6,11.72711612654321
martins|RN,martins,RN,Northeast,-37.9116564789656,-6.089348134670923,2,14.615104166666667
mascote|BA,mascote,BA,Northeast,-39.407656515254466,-15.5679798308451,2,26.11057291666667
massape|CE,massape,CE,Northeast,-40.34302662785753,-3.5229639844619816,2,17.91320601851852
massaranduba|SC,massaranduba,SC,South,-49.00620417524838,-26.6106124562893,3,18.37127700617284
mata de sao joao|BA,mata de sao joao,BA,Northeast,-38.29707501748269,-12.530544151256535,10,21.872193287037035
mata grande|AL,mata grande,AL,Northeast,-37.73112626610862,-9.118185299007378,2,20.581475694444443
mata roma|MA,mata roma,MA,Northeast,-43.113998235147854,-3.621806529386368,2,20.342690972222222
mata verde|MG,mata verde,MG,Southeast,-40.73975040908559,-15.68761799500826,5,11.653590277777777
matao|SP,matao,SP,Southeast,-48.364117950098276,-21.60420797769884,50,9.84884050925926
mata|RS,mata,RS,South,-54.45596096029338,-29.563884053065262,1,9.09357638888889
matelandia|PR,matelandia,PR,South,-53.978154780038146,-25.24072690949273,2,11.128570601851852
materlandia|MG,materlandia,MG,Southeast,-43.06021304118754,-18.473372132149052,2,10.677609953703703
mateus leme|MG,mateus leme,MG,Southeast,-44.43044527644809,-19.989037300364373,8,12.577782118055556
matias barbosa|MG,matias barbosa,MG,Southeast,-43.318429878503636,-21.87070053883194,12,17.165731095679014
matias olimpio|PI,matias olimpio,PI,Northeast,-42.55546319093487,-3.7150748699828484,1,11.081643518518518
